Customer_ID,Full_Name,Gender,DOB,Age,Aadhaar_No,PAN_No,Email,Phone,Address,Account_Type,Account_Balance,Monthly_Income_Bracket,Loan_Amount,Credit_Score,Transaction_Type,Transaction_Amount,Transaction_Date,Branch_ID,Spending_Category,Fraud_Flag,Risk_Category,Suspicious_Activity,Consent_Flag,Consent_Date,Data_Source
,,Male,,116.93921936686644,349019179140.28284,,,,,Savings,-347570.51907327736,1L-5L,,769.0233255820984,Deposit,639.0937254397322,,B002,Investment,No,High,No,Yes,,ATM
,,Male,,99.87308067581618,825581202816.1077,,,,,Loan,975259.5505156583,5L-10L,285737.4084252978,534.9123436691136,Transfer,35393.878370586695,,B004,Investment,No,Medium,No,No,,NetBanking
,,Female,,72.57369041871127,-59414250303.92767,,,,,Fixed Deposit,-235655.44817307242,>10L,1452715.037103012,1073.8059059807715,Transfer,12810.938887491724,,B001,Travel,Yes,High,No,Yes,,ATM
,,Other,,92.16407279679927,-118490581071.6723,,,,,Fixed Deposit,553880.5073591617,50K-1L,189039.47317610914,531.1795232390193,Bill Payment,42857.26351478002,,B001,Investment,No,High,No,Yes,,Credit Bureau
,,Male,,-17.460330141976,758937666077.8856,,,,,Savings,319531.81969175,5L-10L,,425.1405462484324,Bill Payment,17598.298954045684,,B001,Shopping,Yes,High,No,Yes,,Branch Visit
,,Other,,54.24885591882247,389201481145.998,,,,,Loan,1143615.85978629,>10L,,504.00888481473805,Loan EMI,6394.389095984479,,B004,Shopping,No,Medium,No,Yes,,NetBanking
,,Other,,17.348125548299574,882534921063.7299,,,,,Fixed Deposit,4172.49794034654,<50K,,619.5586406012922,Bill Payment,27782.462206828684,,B005,Travel,Yes,High,Yes,No,,ATM
,,Female,,25.710488950537243,464424709825.64343,,,,,Fixed Deposit,756022.4237415879,50K-1L,995512.2244821753,405.19040005153374,Loan EMI,38064.45421866789,,B004,Travel,Yes,Medium,No,Yes,,ATM
,,Female,,66.64192075845696,1150136545858.312,,,,,Current,582937.3452397619,<50K,1972722.0637200398,168.40736626337628,Investment,40505.64488234119,,B003,Health,Yes,High,No,Yes,,NetBanking
,,Other,,17.038324763266868,1942321890434.0732,,,,,Credit,750409.7757415429,>10L,,488.2018078295452,Deposit,59588.52806993547,,B001,Shopping,No,Medium,No,Yes,,ATM
,,Female,,67.5126401715328,1249105901685.6665,,,,,Loan,231190.7581483613,5L-10L,,512.6498573817083,Deposit,38941.18256867993,,B002,Health,Yes,Medium,No,No,,NetBanking
,,Male,,60.74979472335565,619177353589.8398,,,,,Fixed Deposit,820991.5451742753,50K-1L,,517.4168201555756,Bill Payment,2450.700472079021,,B001,Travel,No,Low,No,No,,Branch Visit
,,Other,,66.69510192552605,570044593716.8794,,,,,Current,681604.6009028085,<50K,1819647.535931007,594.1180224343792,Bill Payment,66944.39025001976,,B001,Investment,No,High,Yes,Yes,,Branch Visit
,,Male,,54.845931990689145,999354208381.666,,,,,Current,1032519.4409645386,1L-5L,,636.8698587548625,Deposit,-27821.518696162657,,B002,Shopping,Yes,Low,No,Yes,,Credit Bureau
,,Female,,41.597921436244285,103762611248.57733,,,,,Loan,56722.43136284116,<50K,,816.9438003597189,Transfer,35096.53109767047,,B003,Health,No,Medium,No,Yes,,Mobile Banking
,,Female,,90.05996675878833,459449689778.71277,,,,,Savings,695210.011841216,<50K,,1064.0471729589237,Transfer,20147.588721108714,,B002,Travel,Yes,Low,No,Yes,,Branch Visit
,,Female,,78.51333419331957,387183758398.7261,,,,,Loan,350006.48951276415,5L-10L,,334.8851343242351,Withdrawal,10988.103806306586,,B003,Investment,No,Medium,No,No,,Branch Visit
,,Other,,30.731942629708286,523047707503.2007,,,,,Loan,841507.4543424803,5L-10L,,599.9344043769847,Loan EMI,33042.590889527186,,B004,Bills,Yes,Low,No,No,,NetBanking
,,Other,,105.83685419700463,403342076555.31335,,,,,Savings,1373462.345704998,5L-10L,,427.9733016159041,Transfer,116158.91049225032,,B003,Investment,No,Medium,No,No,,NetBanking
,,Female,,-2.571593710571694,758942693115.9604,,,,,Loan,490844.5873041187,5L-10L,,666.1579027443648,Deposit,23123.28584962029,,B005,Shopping,No,High,Yes,No,,Mobile Banking
,,Other,,74.00113950935807,953629779846.5051,,,,,Current,-145220.58993125748,<50K,,742.1797357808349,Bill Payment,14452.17937705928,,B001,Investment,Yes,Low,No,No,,ATM
,,Male,,61.08303753372992,-85827600475.06674,,,,,Credit,-726454.6892054126,1L-5L,,330.40821238281814,Deposit,49518.586883984965,,B003,Investment,Yes,High,Yes,Yes,,Credit Bureau
,,Male,,46.434788083465975,832288183794.3838,,,,,Savings,46113.33925208953,>10L,,438.6656485141309,Deposit,44454.68458939818,,B002,Bills,No,High,No,Yes,,ATM
,,Male,,45.47196673668111,846498895439.1598,,,,,Savings,559556.9873593901,50K-1L,,594.673615733656,Deposit,13121.80207039944,,B003,Bills,Yes,Medium,No,Yes,,Credit Bureau
,,Male,,86.8100500626165,674491569379.0852,,,,,Credit,435882.79514724854,1L-5L,579648.362316924,554.4229722263021,Loan EMI,21178.192807808504,,B002,Travel,No,Medium,No,Yes,,Branch Visit
,,Female,,34.489003867219125,1162150984041.2227,,,,,Loan,1247287.360747101,50K-1L,,513.9699947859754,Loan EMI,-7888.686810122078,,B001,Travel,Yes,High,Yes,No,,Branch Visit
,,Female,,63.323122192651596,963748849510.938,,,,,Fixed Deposit,766023.9827082229,5L-10L,,801.0253263143011,Loan EMI,-6100.0510220497745,,B001,Bills,No,High,No,No,,Mobile Banking
,,Other,,40.30441346672849,761736358891.715,,,,,Fixed Deposit,6529.25165835207,50K-1L,1932685.5937594436,863.8452118333691,Bill Payment,12851.104331638895,,B002,Bills,No,Low,No,No,,NetBanking
,,Female,,50.56217163004325,305539566947.5524,,,,,Loan,-887893.6683450529,>10L,,475.8073424745812,Loan EMI,34917.932303746245,,B005,Bills,Yes,High,Yes,Yes,,ATM
,,Other,,38.60727397445327,-136719856385.34235,,,,,Fixed Deposit,455539.1216075721,1L-5L,-73926.94410276366,558.9943855114199,Transfer,-49373.44296966589,,B004,Health,No,Medium,No,Yes,,ATM
,,Male,,33.31714619509569,745608620866.7369,,,,,Loan,1436088.0129308077,50K-1L,,530.8266120878769,Loan EMI,8328.817165748236,,B002,Health,No,Medium,No,No,,NetBanking
,,Male,,23.883041992194368,842670664381.0852,,,,,Credit,966213.230516394,5L-10L,663960.2191156149,694.8578747824669,Investment,43160.4089487174,,B005,Bills,No,High,Yes,No,,NetBanking
,,Male,,61.90373236680969,-54886007942.04492,,,,,Fixed Deposit,-278834.43082245474,1L-5L,-133100.01698959665,588.7602201214238,Investment,45526.32465226489,,B003,Bills,No,Medium,No,No,,Mobile Banking
,,Male,,33.81334541394885,-32778570722.556152,,,,,Loan,1387667.657956898,<50K,2395800.6314064814,662.6488441507056,Investment,22154.807174037353,,B001,Bills,Yes,High,No,Yes,,Branch Visit
,,Other,,89.00604431564119,974841221938.7075,,,,,Credit,802272.1436771852,>10L,,615.0095622138585,Loan EMI,-8035.569583459834,,B002,Travel,Yes,Low,No,No,,Credit Bureau
,,Other,,21.76650920732674,980166259135.1757,,,,,Fixed Deposit,277166.14970604994,>10L,,871.3588798005202,Investment,3845.1365818158774,,B001,Health,No,High,Yes,Yes,,ATM
,,Male,,95.43277705507566,720908255164.172,,,,,Current,83524.95681954938,50K-1L,,782.423106435716,Investment,22855.52760233877,,B004,Health,No,Medium,No,No,,Credit Bureau
,,Other,,67.85005613241134,307387427567.3056,,,,,Loan,601036.9185183591,1L-5L,1750919.4568773007,642.3918393564168,Bill Payment,36968.064545107714,,B003,Investment,No,High,No,Yes,,ATM
,,Other,,90.95149482920536,593817226545.8058,,,,,Credit,843542.4832311949,50K-1L,87962.51870683301,455.63193254535145,Withdrawal,-18358.440529604646,,B002,Shopping,Yes,Low,No,Yes,,Mobile Banking
,,Other,,53.37100818840747,66391971910.50343,,,,,Current,944370.718355793,1L-5L,1558845.4098827841,669.7097621558962,Deposit,27449.90486997856,,B005,Health,Yes,Medium,No,Yes,,ATM
,,Male,,23.59377673271718,539648214584.438,,,,,Fixed Deposit,-91361.27682648209,<50K,,487.7513186684176,Withdrawal,19094.428491398037,,B005,Travel,No,Medium,No,No,,Branch Visit
,,Male,,45.15796911677822,124720240634.21425,,,,,Savings,605941.9836990746,1L-5L,-13343.501624252684,847.369644881297,Loan EMI,96489.48907129123,,B001,Health,No,Low,No,No,,Branch Visit
,,Other,,56.17887666908972,493802250298.21216,,,,,Savings,86981.11835760677,<50K,,686.5311344308997,Loan EMI,6104.933913154138,,B001,Shopping,Yes,Low,No,Yes,,Credit Bureau
,,Other,,40.57725330063106,137489696062.3994,,,,,Credit,672221.8859184191,>10L,,614.985649368903,Loan EMI,58622.22806423424,,B004,Travel,Yes,Low,No,No,,Branch Visit
,,Male,,63.99272008123221,-148228697365.21613,,,,,Fixed Deposit,544893.4484050428,5L-10L,524046.25978977926,616.8714200694691,Transfer,48996.69168363104,,B002,Health,No,High,Yes,No,,Branch Visit
,,Male,,56.527241441063836,272316750704.7997,,,,,Loan,1203299.251196925,<50K,,448.4916987278283,Deposit,2404.024616235776,,B003,Shopping,No,Medium,No,No,,ATM
,,Male,,58.14312432678639,639136165604.7737,,,,,Current,474687.61683841655,5L-10L,2210708.263785755,317.59857682933307,Withdrawal,44094.2714870287,,B005,Bills,Yes,High,Yes,No,,ATM
,,Male,,80.03862638850012,493431163554.4763,,,,,Current,875679.1259265078,>10L,2579679.574018807,627.7969005655882,Transfer,59445.23384451348,,B005,Shopping,Yes,Medium,No,No,,ATM
,,Male,,103.43448632333755,134720961714.21918,,,,,Credit,300233.4181509607,>10L,,308.1596339129056,Withdrawal,33799.849065185386,,B005,Shopping,No,Low,No,Yes,,NetBanking
,,Male,,70.36959449003987,-109242952938.48535,,,,,Loan,533631.5532647532,5L-10L,,823.4898146814869,Bill Payment,37681.5435738713,,B003,Travel,No,Low,No,No,,ATM
,,Male,,83.66767267264875,717620501888.4573,,,,,Current,214467.34690125758,>10L,,489.7991876974593,Loan EMI,29027.083618280398,,B003,Health,No,High,No,No,,Branch Visit
,,Male,,30.609934387388183,891488779290.2423,,,,,Savings,529057.8341900331,50K-1L,,527.6229297350055,Deposit,24246.628782087548,,B005,Bills,Yes,Medium,No,Yes,,NetBanking
,,Female,,33.34115279396681,757397543822.5164,,,,,Current,132479.45034338423,50K-1L,1728206.4653171427,421.7530899344313,Investment,58961.79108960463,,B001,Shopping,No,High,No,Yes,,ATM
,,Other,,75.84063902666297,888324191981.5754,,,,,Credit,430191.14338679146,>10L,196786.17773929838,759.9857562984488,Loan EMI,24763.118655640115,,B004,Travel,Yes,Low,No,No,,Credit Bureau
,,Other,,78.44087775917127,152844952200.549,,,,,Loan,794997.9377208273,50K-1L,1485802.3286043322,1080.1329476905025,Withdrawal,15245.094535383338,,B005,Health,No,Low,No,No,,ATM
,,Female,,44.38462147458864,587439531327.8618,,,,,Current,926067.1128711004,5L-10L,,837.6724864966449,Withdrawal,47302.70852289528,,B002,Investment,Yes,Low,No,Yes,,NetBanking
,,Other,,20.331656299560336,913203038401.4691,,,,,Current,457948.6962221171,1L-5L,1956860.1989149922,795.5796115599965,Withdrawal,35445.916780024694,,B004,Shopping,No,Medium,No,No,,Mobile Banking
,,Male,,64.72553555428968,974806423710.6025,,,,,Savings,-105463.81210280448,5L-10L,,769.6558548789437,Withdrawal,56.46196990645694,,B002,Travel,No,High,No,No,,NetBanking
,,Female,,48.17726498201037,410674319300.04816,,,,,Fixed Deposit,-259667.10893840867,1L-5L,,1044.4664081208875,Bill Payment,33478.472502575176,,B004,Shopping,Yes,High,No,Yes,,NetBanking
,,Female,,51.17018776041094,-295082318220.47266,,,,,Savings,-293448.4615709713,>10L,775295.185966081,444.6381138864043,Loan EMI,7882.321440230946,,B002,Health,Yes,Medium,No,No,,NetBanking
,,Male,,119.16346281559608,975153774858.793,,,,,Savings,727458.1079494156,1L-5L,,556.2041031155062,Transfer,14135.135848145466,,B002,Health,No,High,Yes,Yes,,Branch Visit
,,Female,,66.91043895063939,711201582936.5734,,,,,Credit,559121.9860214455,5L-10L,1437593.9348836113,278.9961635799608,Investment,32908.995497712116,,B001,Health,Yes,Medium,No,No,,Branch Visit
,,Male,,39.80088813714882,984431834277.7172,,,,,Savings,130973.1025846123,5L-10L,,778.7985131815665,Bill Payment,55581.25533874912,,B005,Shopping,No,Low,No,No,,Credit Bureau
,,Other,,46.320294533596226,94183913468.76593,,,,,Current,1255609.0191381765,1L-5L,,515.6608216764199,Transfer,77339.00591689177,,B003,Travel,Yes,Medium,No,No,,NetBanking
,,Male,,74.29484364602928,-41032260879.131836,,,,,Savings,1023187.462782111,>10L,,773.9390115504609,Deposit,22833.81068413599,,B002,Health,Yes,Low,No,Yes,,ATM
,,Other,,49.401294058404076,1101239433718.5083,,,,,Fixed Deposit,626691.963425653,1L-5L,,567.5339970884255,Investment,23092.479865592886,,B001,Shopping,Yes,Medium,No,No,,Credit Bureau
,,Other,,87.7089252713027,785246282411.289,,,,,Loan,431268.1642834484,50K-1L,275821.2262025116,547.8029069479935,Transfer,32038.065140621722,,B005,Investment,Yes,Medium,No,Yes,,Credit Bureau
,,Male,,1.84751868942881,97654643148.8747,,,,,Loan,-61165.793698087306,<50K,,732.7072715943798,Loan EMI,674.8039236556888,,B004,Investment,No,High,No,No,,Branch Visit
,,Female,,50.11736967249951,708309796465.5057,,,,,Credit,413351.9803598809,5L-10L,,444.60981608378097,Withdrawal,27011.149484958158,,B004,Shopping,Yes,Low,No,Yes,,NetBanking
,,Other,,34.17020287642908,988864206026.5128,,,,,Current,179470.62663752527,<50K,,301.02625264468844,Investment,-14408.440222434483,,B003,Travel,Yes,High,Yes,No,,NetBanking
,,Other,,23.92672977586449,709222761145.7009,,,,,Current,271905.30494262866,5L-10L,669886.9161709363,673.6086126448636,Loan EMI,13744.986138598553,,B004,Bills,Yes,Medium,No,Yes,,NetBanking
,,Male,,35.16000322940436,567295075946.4716,,,,,Credit,581348.6678991646,>10L,,481.028314976213,Deposit,25221.608479148294,,B002,Shopping,Yes,Low,No,Yes,,ATM
,,Male,,87.71598253976042,833044593356.1163,,,,,Fixed Deposit,663985.2611437549,>10L,,298.7870847357676,Investment,-849.9297674671288,,B003,Health,Yes,Low,No,Yes,,ATM
,,Male,,60.24751949305021,246079348531.56497,,,,,Loan,73478.66692662939,>10L,,367.9689193475739,Transfer,20977.895993589183,,B004,Investment,No,Medium,No,Yes,,NetBanking
,,Other,,54.07170919604427,-103302960342.73663,,,,,Current,117431.91822400241,>10L,,626.1690433061304,Transfer,16131.50027370846,,B001,Shopping,Yes,Low,No,Yes,,Mobile Banking
,,Male,,71.91956442968885,1077418363594.1924,,,,,Savings,374238.2499686181,50K-1L,,349.61946762592856,Transfer,-6340.076208812781,,B001,Travel,Yes,Medium,No,Yes,,Mobile Banking
,,Other,,50.498807909549726,1128356726069.0413,,,,,Savings,672763.1609625989,<50K,,542.813404526232,Deposit,82441.99176462801,,B002,Shopping,No,High,Yes,No,,ATM
,,Other,,29.358303933838293,546374616020.79297,,,,,Fixed Deposit,-255292.23490044454,<50K,,675.3914255827151,Transfer,23831.07227524363,,B002,Health,Yes,High,No,Yes,,Credit Bureau
,,Other,,8.069673995845047,574978747953.4515,,,,,Savings,740891.0873561566,50K-1L,,675.3409775485198,Investment,30723.034004222733,,B004,Bills,Yes,Medium,No,No,,Mobile Banking
,,Male,,69.92649292838594,670327709994.5553,,,,,Loan,374951.9772407579,5L-10L,-424751.5846552537,742.8898978958404,Bill Payment,3172.26029186121,,B005,Travel,Yes,Low,No,Yes,,Mobile Banking
,,Other,,70.30113920681121,533521649224.73486,,,,,Loan,232022.51305759678,<50K,1515999.9168382941,-45.983090123368584,Investment,9485.07816543393,,B002,Investment,No,Low,No,No,,ATM
,,Other,,60.05458321103598,109187838738.79108,,,,,Credit,776831.1985800539,5L-10L,,-127.74936161138316,Transfer,87389.28543056906,,B003,Travel,No,High,No,Yes,,ATM
,,Male,,16.023956592418862,73078859828.45178,,,,,Savings,271312.82578001294,>10L,,654.4463441678178,Transfer,36608.3435626144,,B005,Travel,Yes,Low,No,No,,Branch Visit
,,Other,,68.11873859207738,314968480965.49005,,,,,Credit,332744.996048745,>10L,1370191.589007469,799.9291040833554,Investment,12788.326247181776,,B005,Investment,No,Low,No,No,,Credit Bureau
,,Other,,29.438664166777432,277326539702.32056,,,,,Loan,847698.8780816919,1L-5L,,229.30719837037634,Loan EMI,-1872.0639838918423,,B005,Shopping,No,Medium,No,No,,Credit Bureau
,,Male,,50.77013034597739,70685372135.15811,,,,,Credit,677798.3587765694,50K-1L,,193.52673682146346,Investment,18169.414878794407,,B005,Travel,Yes,Medium,No,Yes,,NetBanking
,,Female,,7.061273032335514,391591200919.61835,,,,,Current,421081.9510264895,1L-5L,,871.136843941338,Bill Payment,26331.51332169534,,B005,Investment,No,Medium,No,Yes,,Credit Bureau
,,Female,,53.182251503427594,443884445237.88257,,,,,Savings,661074.658771592,1L-5L,,535.860970456389,Investment,6701.502378317275,,B001,Travel,No,Low,No,No,,ATM
,,Female,,33.26134177596404,347281594473.22406,,,,,Fixed Deposit,912826.994295537,1L-5L,,599.2314799817898,Transfer,-26907.114495482965,,B005,Investment,Yes,Low,No,Yes,,NetBanking
,,Male,,1.4426653160565124,270827488976.20105,,,,,Savings,108109.05795817226,5L-10L,,864.8803609520575,Loan EMI,19097.536241141766,,B004,Bills,No,Low,No,Yes,,Branch Visit
,,Female,,23.60398620104973,444821588701.09094,,,,,Loan,153543.00031332276,50K-1L,,624.5910139985698,Deposit,35857.41852660585,,B005,Travel,No,Medium,No,Yes,,Branch Visit
,,Other,,64.35453001503082,572377972480.7561,,,,,Savings,714871.1484484485,>10L,,922.2461915283816,Withdrawal,-5600.6514583010885,,B004,Travel,No,High,No,Yes,,Credit Bureau
,,Female,,21.822221825172747,493490803087.90704,,,,,Loan,666057.0010485107,<50K,,622.3124095904234,Transfer,-2498.060931892618,,B004,Shopping,Yes,Low,No,Yes,,Credit Bureau
,,Other,,98.10796848162774,796619907520.5259,,,,,Loan,104476.2451377642,1L-5L,714026.6033732083,261.826904574211,Deposit,-39188.44915475324,,B002,Shopping,Yes,Medium,No,No,,NetBanking
,,Female,,-12.46247700072179,246971505332.82132,,,,,Fixed Deposit,-1260246.7065816724,>10L,799451.6853407228,459.8892985238538,Investment,21431.27658358108,,B004,Travel,No,Low,No,No,,ATM
,,Female,,45.69869319839937,926412681485.6649,,,,,Loan,338132.8525160007,5L-10L,,457.33146358310023,Deposit,32696.86006909268,,B002,Investment,Yes,High,No,Yes,,Branch Visit
,,Male,,65.71267989399165,396907445214.2782,,,,,Savings,1512670.215456633,>10L,,504.82341875612275,Bill Payment,21202.689911362686,,B005,Health,No,High,Yes,Yes,,ATM
,,Other,,60.84467613156183,388125149912.6681,,,,,Credit,117448.74903941374,1L-5L,,449.329354766507,Withdrawal,48022.80384814449,,B005,Travel,No,Medium,No,Yes,,Mobile Banking
,,Other,,74.04362398396967,677353564251.6272,,,,,Current,8546.3290208127,5L-10L,,326.35296502603217,Deposit,66409.75914300542,,B004,Travel,Yes,Medium,No,Yes,,Credit Bureau
,,Other,,53.15700043776032,1049519371749.7766,,,,,Loan,1111575.3524766776,5L-10L,1572610.0914771047,-100.99838091359027,Transfer,-5859.45033031932,,B004,Bills,No,Medium,No,Yes,,Branch Visit
,,Male,,41.98490341702805,590118459115.5759,,,,,Current,750340.8606440318,1L-5L,,647.7959258008356,Bill Payment,35339.070743398406,,B002,Travel,No,Low,No,Yes,,Credit Bureau
,,Other,,68.44386575523934,654414916930.3848,,,,,Loan,302277.1720727525,5L-10L,,656.4921946507745,Investment,2025.8462267936939,,B001,Shopping,Yes,High,Yes,No,,Mobile Banking
,,Male,,75.62531394828287,927981086716.9546,,,,,Current,547679.3918572975,50K-1L,1070733.8635996631,534.6320141524787,Deposit,26371.967578092186,,B001,Bills,Yes,Medium,No,Yes,,Branch Visit
,,Female,,71.76523594927133,1063819747482.9302,,,,,Current,783009.900547536,1L-5L,1467374.6527803917,516.6078465391588,Bill Payment,30647.6959627862,,B003,Investment,No,Medium,No,No,,ATM
,,Male,,46.43897683709194,233908842404.0733,,,,,Fixed Deposit,967017.279019242,<50K,,329.998029690057,Transfer,45271.31657338171,,B003,Travel,No,Low,No,Yes,,Credit Bureau
,,Male,,70.3844046024015,488518287802.8315,,,,,Current,807803.2625324889,50K-1L,1422658.3278077608,707.1948827606725,Bill Payment,31461.14102616508,,B004,Travel,No,High,Yes,Yes,,ATM
,,Female,,67.48316342505242,1252773458572.7764,,,,,Current,590955.7289966557,>10L,-716516.5250938804,812.9641722501169,Transfer,39189.401701727984,,B001,Bills,No,Medium,No,Yes,,ATM
,,Female,,61.49094754429416,591160323421.8257,,,,,Savings,459181.17477079923,>10L,723082.4144957047,630.898968529674,Withdrawal,-29614.388294766315,,B004,Shopping,No,High,No,Yes,,ATM
,,Other,,82.53860226802867,470470503603.2452,,,,,Current,766208.3028962811,5L-10L,-1498291.5230038415,679.6445037549732,Investment,115330.69031069256,,B002,Bills,No,High,No,Yes,,Branch Visit
,,Other,,58.111296039771815,263757003141.16248,,,,,Loan,633591.4994872008,5L-10L,1583959.219097602,526.364488142387,Investment,-4208.836238995285,,B004,Travel,Yes,High,Yes,Yes,,Branch Visit
,,Female,,66.5659207605348,737528253808.3691,,,,,Credit,644124.7294678777,1L-5L,,254.1630166533637,Investment,63436.04306438156,,B001,Travel,Yes,Medium,No,No,,ATM
,,Other,,55.806763471197556,154726690621.24796,,,,,Savings,48839.62210083852,>10L,63049.62804968865,797.9740697891136,Bill Payment,50838.339661881604,,B005,Bills,Yes,Low,No,No,,Branch Visit
,,Male,,51.774920994602795,1012053796910.2687,,,,,Fixed Deposit,371386.94145770126,5L-10L,,556.5432362769338,Bill Payment,19544.919143567637,,B004,Investment,No,Medium,No,Yes,,Mobile Banking
,,Male,,9.221484179213075,868373580074.929,,,,,Fixed Deposit,442703.15192088526,1L-5L,,817.701290351716,Transfer,8680.815194201617,,B003,Health,Yes,Low,No,Yes,,ATM
,,Female,,36.94529618125088,1295296100871.8315,,,,,Loan,755712.2920049415,1L-5L,,346.0773708737271,Withdrawal,14988.71889118441,,B005,Bills,Yes,Low,No,No,,Mobile Banking
,,Other,,58.110542918264834,12107096321.114197,,,,,Current,670136.2555444181,50K-1L,470367.9019381913,737.3957902546908,Bill Payment,-10675.141711810442,,B002,Health,No,Medium,No,Yes,,NetBanking
,,Female,,51.84735217561658,153630875260.80402,,,,,Loan,996260.3397190701,5L-10L,,625.4949752187098,Loan EMI,-12901.451278815533,,B005,Travel,No,Medium,No,No,,Mobile Banking
,,Female,,71.79810177897404,221545685636.55167,,,,,Fixed Deposit,744486.0247390615,5L-10L,,545.5423387174959,Transfer,22386.902576273966,,B004,Shopping,No,Medium,No,No,,Credit Bureau
,,Male,,81.30242259178819,288378846842.5581,,,,,Credit,610553.4369240105,1L-5L,,1431.0335217658846,Bill Payment,23602.278983689343,,B005,Shopping,No,Low,No,Yes,,Mobile Banking
,,Female,,74.89887542475029,846497542489.4325,,,,,Current,-41883.2133780329,5L-10L,,694.7855384856151,Deposit,24023.10678627615,,B002,Investment,Yes,High,No,Yes,,ATM
,,Other,,-18.389919593334625,378310488239.43005,,,,,Fixed Deposit,711048.0307850798,50K-1L,194021.46266528172,502.9395167574565,Investment,3426.595795877989,,B002,Travel,No,High,No,No,,Mobile Banking
,,Female,,3.727995532065961,640267772870.6084,,,,,Current,539024.5751506194,1L-5L,867391.5970139644,505.24567197854793,Loan EMI,802.5756658686169,,B004,Bills,Yes,Low,No,Yes,,Credit Bureau
,,Other,,66.41817665864818,707757345529.1338,,,,,Current,1035960.6597481864,50K-1L,,931.4352858117793,Withdrawal,15433.09253850224,,B001,Health,Yes,Low,No,Yes,,ATM
,,Other,,96.74925106319452,368246161212.909,,,,,Loan,1611442.3577632906,<50K,4047241.4169839574,390.0816340766069,Investment,9530.715046932244,,B004,Travel,Yes,Low,No,No,,NetBanking
,,Female,,32.9321574631739,297089209526.1521,,,,,Credit,-211832.24148181768,50K-1L,,1006.4397693765608,Transfer,48588.51435026483,,B005,Travel,No,High,No,No,,NetBanking
,,Male,,-10.670147349820667,1017348801801.7083,,,,,Fixed Deposit,147099.77149244343,5L-10L,2127204.626504776,609.2117236520465,Transfer,34633.27174367041,,B001,Bills,Yes,High,No,Yes,,Mobile Banking
,,Female,,32.70097701408622,514989879174.8212,,,,,Fixed Deposit,459067.95957042027,1L-5L,482894.9130493485,901.804355061122,Transfer,7474.741296916872,,B004,Bills,No,High,No,No,,Mobile Banking
,,Other,,58.52891551353356,248839129717.44257,,,,,Savings,621601.008244442,<50K,,601.8234668025012,Withdrawal,45090.57597596908,,B005,Investment,No,High,Yes,No,,Branch Visit
,,Female,,20.054528386449743,-705769317887.0505,,,,,Savings,918694.2288838213,<50K,,427.3275256061629,Deposit,2723.942296457421,,B003,Shopping,No,High,No,Yes,,Mobile Banking
,,Other,,53.18282861337559,1522375695920.0015,,,,,Savings,717182.4870081877,>10L,,695.8024426015452,Bill Payment,60649.171324788076,,B005,Investment,No,High,Yes,No,,Branch Visit
,,Female,,20.54477216313693,1662653254672.4849,,,,,Credit,618553.5157252854,>10L,,497.52458335140324,Loan EMI,43863.40972884821,,B005,Bills,No,High,No,Yes,,Mobile Banking
,,Male,,63.55432941685538,516152344166.2046,,,,,Savings,591250.1553795727,1L-5L,1341199.6455226936,817.4134845301652,Bill Payment,51263.92079858953,,B004,Investment,Yes,Medium,No,Yes,,Branch Visit
,,Female,,89.04586114652427,1284215821685.2046,,,,,Current,783545.3059433128,50K-1L,,502.2926513207715,Bill Payment,23073.09830898788,,B003,Bills,Yes,High,No,No,,Mobile Banking
,,Other,,14.247820163148084,647804829686.9774,,,,,Savings,612072.0785080871,<50K,,677.9378223507124,Bill Payment,44178.13969398374,,B002,Bills,No,Medium,No,Yes,,ATM
,,Male,,55.3195561689042,557868662585.4968,,,,,Current,727787.673806827,<50K,,398.2695384305912,Investment,73938.99912386591,,B004,Travel,Yes,High,No,No,,Branch Visit
,,Male,,48.02998331648229,758859120592.4739,,,,,Current,577811.6851651685,5L-10L,,784.3251914636159,Bill Payment,46578.14947091349,,B003,Investment,Yes,High,Yes,Yes,,Branch Visit
,,Female,,43.95617181127013,-126638548952.06665,,,,,Fixed Deposit,421607.3172768163,5L-10L,463058.3472568597,528.9941999820887,Transfer,16318.83650389708,,B002,Investment,No,Medium,No,No,,NetBanking
,,Female,,48.837805157207626,867221333535.3116,,,,,Credit,-74736.57224432635,5L-10L,,322.44829078556876,Deposit,33967.53364882622,,B003,Bills,No,High,No,No,,ATM
,,Male,,33.35225093557916,760276262880.9386,,,,,Fixed Deposit,701845.8158106151,<50K,900586.6479234231,531.7871798622629,Bill Payment,26360.81335263647,,B002,Shopping,No,Medium,No,Yes,,Branch Visit
,,Female,,29.34276168439727,676685201349.5078,,,,,Fixed Deposit,839871.5500879613,5L-10L,1816848.6447577071,500.3888907331625,Withdrawal,45129.014657106425,,B003,Shopping,No,Low,No,Yes,,Branch Visit
,,Male,,80.4373764892934,713217416684.0894,,,,,Fixed Deposit,234876.4045084035,>10L,,106.13955664204309,Transfer,23993.14872077154,,B005,Travel,Yes,Low,No,Yes,,NetBanking
,,Other,,23.037452680150214,-28083260718.08197,,,,,Current,1635650.6573238422,5L-10L,768579.2136797553,641.3627130634015,Transfer,10095.166817063042,,B002,Bills,No,Medium,No,Yes,,NetBanking
,,Male,,30.437319664960366,982529177958.0042,,,,,Fixed Deposit,1061698.7874304433,1L-5L,,699.0935763193894,Investment,41640.13760400839,,B001,Investment,Yes,High,No,No,,NetBanking
